state,regional_division,population,article_title,revision_id,article_quality
Alabama,East South Central,5074296.0,"Scottsboro, Alabama",1174635424.0,C
Alabama,East South Central,5074296.0,"Section, Alabama",1166230919.0,C
Alabama,East South Central,5074296.0,"Selma, Alabama",1143473983.0,C
Alabama,East South Central,5074296.0,"Sheffield, Alabama",1178910007.0,C
Alabama,East South Central,5074296.0,"Shiloh, DeKalb County, Alabama",1166231236.0,C
Alabama,East South Central,5074296.0,"Shorter, Alabama",1167174337.0,C
Alabama,East South Central,5074296.0,"Silas, Alabama",1166231326.0,C
Alabama,East South Central,5074296.0,"Silverhill, Alabama",1178521390.0,C
Alabama,East South Central,5074296.0,"Sipsey, Alabama",1166231394.0,Start
Alabama,East South Central,5074296.0,"Skyline, Alabama",1166231421.0,C
Alabama,East South Central,5074296.0,"Slocomb, Alabama",1165901938.0,Start
Alabama,East South Central,5074296.0,"Smiths Station, Alabama",1165901985.0,C
Alabama,East South Central,5074296.0,"Snead, Alabama",1166231481.0,Start
Alabama,East South Central,5074296.0,"Somerville, Alabama",1166231524.0,C
Alabama,East South Central,5074296.0,"South Vinemont, Alabama",1166329815.0,Start
Alabama,East South Central,5074296.0,"Southside, Alabama",1165902345.0,C
Alabama,East South Central,5074296.0,"Spanish Fort, Alabama",1178909983.0,C
Alabama,East South Central,5074296.0,"Springville, Alabama",1165902747.0,C
Alabama,East South Central,5074296.0,"Steele, Alabama",1166330411.0,C
Alabama,East South Central,5074296.0,"Stevenson, Alabama",1165903151.0,C
Alabama,East South Central,5074296.0,"Sulligent, Alabama",1165903367.0,C
Alabama,East South Central,5074296.0,,,
Alabama,East South Central,5074296.0,"Summerdale, Alabama",1166330782.0,C
Alabama,East South Central,5074296.0,"Susan Moore, Alabama",1166330933.0,C
Alabama,East South Central,5074296.0,"Sweet Water, Alabama",1170589664.0,GA
Alabama,East South Central,5074296.0,"Sylacauga, Alabama",1176796677.0,C
Alabama,East South Central,5074296.0,"Sylvan Springs, Alabama",1177624259.0,Start
Alabama,East South Central,5074296.0,"Sylvania, Alabama",1166331023.0,GA
Alabama,East South Central,5074296.0,"Talladega Springs, Alabama",1166331095.0,C
Alabama,East South Central,5074296.0,"Talladega, Alabama",1165903654.0,C
Alabama,East South Central,5074296.0,"Tallassee, Alabama",1151228134.0,C
Alabama,East South Central,5074296.0,"Tarrant, Alabama",1177783643.0,C
Alabama,East South Central,5074296.0,"Taylor, Alabama",1166331142.0,C
Alabama,East South Central,5074296.0,"Thomaston, Alabama",1166331276.0,C
Alabama,East South Central,5074296.0,"Thomasville, Alabama",1178846594.0,GA
Alabama,East South Central,5074296.0,"Thorsby, Alabama",1166331319.0,C
Alabama,East South Central,5074296.0,"Town Creek, Alabama",1166331496.0,C
Alabama,East South Central,5074296.0,"Toxey, Alabama",1166331527.0,Start
Alabama,East South Central,5074296.0,"Trafford, Alabama",1166331545.0,Start
Alabama,East South Central,5074296.0,"Triana, Alabama",1178614293.0,GA
Alabama,East South Central,5074296.0,"Trinity, Alabama",1166331634.0,C
Alabama,East South Central,5074296.0,"Troy, Alabama",1176314436.0,C
Alabama,East South Central,5074296.0,"Trussville, Alabama",1175000150.0,C
Alabama,East South Central,5074296.0,"Tuscaloosa, Alabama",1179478135.0,B
Alabama,East South Central,5074296.0,"Tuscumbia, Alabama",1178910105.0,GA
Alabama,East South Central,5074296.0,"Tuskegee, Alabama",1177701177.0,B
Alabama,East South Central,5074296.0,"Twin, Alabama",1175521846.0,Start
Alabama,East South Central,5074296.0,"Union Grove, Alabama",1166331875.0,C
Alabama,East South Central,5074296.0,"Union Springs, Alabama",1165905202.0,C
Alabama,East South Central,5074296.0,"Union, Alabama",1178295657.0,Start
Alabama,East South Central,5074296.0,"Uniontown, Alabama",1165905237.0,C
Alabama,East South Central,5074296.0,"Valley, Alabama",1165905995.0,C
Alabama,East South Central,5074296.0,"Valley Grande, Alabama",1165905981.0,C
Alabama,East South Central,5074296.0,"Valley Head, Alabama",1166331993.0,C
Alabama,East South Central,5074296.0,"Vance, Alabama",1166332037.0,C
Alabama,East South Central,5074296.0,"Vernon, Alabama",1165906151.0,C
Alabama,East South Central,5074296.0,"Vestavia Hills, Alabama",1165906191.0,C
Alabama,East South Central,5074296.0,"Vina, Alabama",1166332226.0,C
Alabama,East South Central,5074296.0,"Vincent, Alabama",1165906276.0,C
Alabama,East South Central,5074296.0,"Vredenburgh, Alabama",1166332292.0,Start
Alabama,East South Central,5074296.0,"Wadley, Alabama",1166332312.0,C
Alabama,East South Central,5074296.0,"Waldo, Alabama",1166332371.0,Start
Alabama,East South Central,5074296.0,"Walnut Grove, Alabama",1166332454.0,GA
Alabama,East South Central,5074296.0,"Warrior, Alabama",1170770819.0,C
Alabama,East South Central,5074296.0,"Waterloo, Alabama",1166332754.0,C
Alabama,East South Central,5074296.0,"Waverly, Alabama",1132854855.0,C
Alabama,East South Central,5074296.0,"Weaver, Alabama",1165906934.0,C
Alabama,East South Central,5074296.0,"Webb, Alabama",1166332930.0,Start
Alabama,East South Central,5074296.0,"Wedowee, Alabama",1172981633.0,C
Alabama,East South Central,5074296.0,"West Blocton, Alabama",1179078811.0,C
Alabama,East South Central,5074296.0,"West Jefferson, Alabama",1166333114.0,Start
Alabama,East South Central,5074296.0,"West Point, Alabama",1166333164.0,Start
Alabama,East South Central,5074296.0,"Westover, Alabama",1165907320.0,Start
Alabama,East South Central,5074296.0,"Wetumpka, Alabama",1176205749.0,GA
Alabama,East South Central,5074296.0,"White Hall, Alabama",1166333467.0,C
Alabama,East South Central,5074296.0,"Wilsonville, Alabama",1166333841.0,Start
Alabama,East South Central,5074296.0,"Wilton, Alabama",1166333844.0,Start
Alabama,East South Central,5074296.0,"Winfield, Alabama",1177270687.0,C
Alabama,East South Central,5074296.0,"Woodland, Alabama",1166334268.0,C
Alabama,East South Central,5074296.0,"Woodstock, Alabama",1166334349.0,C
Alabama,East South Central,5074296.0,"Woodville, Alabama",1166334382.0,C
Alabama,East South Central,5074296.0,"Yellow Bluff, Alabama",1166334559.0,Start
Alabama,East South Central,5074296.0,"York, Alabama",1171163639.0,C
Alabama,East South Central,5074296.0,"Abbeville, Alabama",1171163550.0,C
Alabama,East South Central,5074296.0,"Adamsville, Alabama",1177621427.0,C
Alabama,East South Central,5074296.0,"Addison, Alabama",1168359898.0,C
Alabama,East South Central,5074296.0,"Akron, Alabama",1165909508.0,GA
Alabama,East South Central,5074296.0,"Alabaster, Alabama",1179139816.0,C
Alabama,East South Central,5074296.0,"Albertville, Alabama",1179198677.0,C
Alabama,East South Central,5074296.0,"Alexander City, Alabama",1179140073.0,GA
Alabama,East South Central,5074296.0,"Aliceville, Alabama",1167792390.0,GA
Alabama,East South Central,5074296.0,"Allgood, Alabama",1165909718.0,C
Alabama,East South Central,5074296.0,"Altoona, Alabama",1165909823.0,C
Alabama,East South Central,5074296.0,"Andalusia, Alabama",1179141586.0,C
Alabama,East South Central,5074296.0,"Anderson, Lauderdale County, Alabama",662691565.0,Stub
Alabama,East South Central,5074296.0,"Anniston, Alabama",1176049382.0,C
Alabama,East South Central,5074296.0,"Arab, Alabama",1171375371.0,C
Alabama,East South Central,5074296.0,"Ardmore, Alabama",1176903479.0,GA
Alabama,East South Central,5074296.0,"Argo, Alabama",1177623964.0,C
Alabama,East South Central,5074296.0,"Ariton, Alabama",1166014478.0,C
Alabama,East South Central,5074296.0,"Arley, Alabama",1166014498.0,C
Alabama,East South Central,5074296.0,"Ashford, Alabama",1166014593.0,C
Alabama,East South Central,5074296.0,"Ashland, Alabama",1174331705.0,C
Alabama,East South Central,5074296.0,"Ashville, Alabama",1148844011.0,C
Alabama,East South Central,5074296.0,"Athens, Alabama",1175308807.0,C
Alabama,East South Central,5074296.0,"Atmore, Alabama",1167926420.0,C
Alabama,East South Central,5074296.0,"Attalla, Alabama",1165507856.0,C
Alabama,East South Central,5074296.0,"Auburn, Alabama",1179878794.0,C
Alabama,East South Central,5074296.0,"Autaugaville, Alabama",1166014815.0,C
Alabama,East South Central,5074296.0,"Avon, Alabama",1166014861.0,Start
Alabama,East South Central,5074296.0,"Babbie, Alabama",1168820544.0,Start
Alabama,East South Central,5074296.0,"Baileyton, Alabama",1166014939.0,C
Alabama,East South Central,5074296.0,"Bakerhill, Alabama",1166014954.0,Start
Alabama,East South Central,5074296.0,"Banks, Alabama",1166014997.0,C
Alabama,East South Central,5074296.0,"Bay Minette, Alabama",1177963600.0,C
Alabama,East South Central,5074296.0,"Bayou La Batre, Alabama",1177999052.0,C
Alabama,East South Central,5074296.0,"Bear Creek, Alabama",1166015184.0,GA
Alabama,East South Central,5074296.0,"Beatrice, Alabama",1166015214.0,C
Alabama,East South Central,5074296.0,"Beaverton, Alabama",1166015251.0,Start
Alabama,East South Central,5074296.0,"Belk, Alabama",1166015313.0,C
Alabama,East South Central,5074296.0,"Benton, Alabama",1166015434.0,C
Alabama,East South Central,5074296.0,"Berlin, Alabama",1166015476.0,Start
Alabama,East South Central,5074296.0,"Berry, Alabama",1166015515.0,C
Alabama,East South Central,5074296.0,"Bessemer, Alabama",1178999596.0,C
Alabama,East South Central,5074296.0,"Billingsley, Alabama",1166015695.0,Start
Alabama,East South Central,5074296.0,"Birmingham, Alabama",1179944837.0,B
Alabama,East South Central,5074296.0,"Black, Alabama",1166015772.0,Start
Alabama,East South Central,5074296.0,"Blountsville, Alabama",1105978061.0,GA
Alabama,East South Central,5074296.0,"Blue Springs, Alabama",1166015902.0,Start
Alabama,East South Central,5074296.0,"Boaz, Alabama",1177138566.0,GA
Alabama,East South Central,5074296.0,"Boligee, Alabama",1166015957.0,C
Alabama,East South Central,5074296.0,"Bon Air, Alabama",1166015981.0,C
Alabama,East South Central,5074296.0,"Brantley, Alabama",1165814013.0,C
Alabama,East South Central,5074296.0,"Brent, Alabama",1172245542.0,GA
Alabama,East South Central,5074296.0,"Brewton, Alabama",1162427481.0,GA
Alabama,East South Central,5074296.0,"Bridgeport, Alabama",1165537046.0,GA
Alabama,East South Central,5074296.0,"Brighton, Alabama",1177621572.0,C
Alabama,East South Central,5074296.0,"Brilliant, Alabama",1166016323.0,GA
Alabama,East South Central,5074296.0,"Brookside, Alabama",1170769013.0,C
Alabama,East South Central,5074296.0,"Brookwood, Alabama",1178216914.0,C
Alabama,East South Central,5074296.0,"Brundidge, Alabama",1165537457.0,C
Alabama,East South Central,5074296.0,"Butler, Alabama",1144752979.0,C
Alabama,East South Central,5074296.0,"Calera, Alabama",1165537934.0,C
Alabama,East South Central,5074296.0,"Camden, Alabama",1176316224.0,GA
Alabama,East South Central,5074296.0,"Camp Hill, Alabama",1166017104.0,C
Alabama,East South Central,5074296.0,"Carbon Hill, Alabama",1175376595.0,C
Alabama,East South Central,5074296.0,"Cardiff, Alabama",1166017260.0,Start
Alabama,East South Central,5074296.0,"Carolina, Alabama",1166017310.0,Start
Alabama,East South Central,5074296.0,"Carrollton, Alabama",1096812581.0,C
Alabama,East South Central,5074296.0,"Castleberry, Alabama",1166017442.0,Start
Alabama,East South Central,5074296.0,"Cedar Bluff, Alabama",1177836881.0,C
Alabama,East South Central,5074296.0,"Center Point, Alabama",1174837569.0,C
Alabama,East South Central,5074296.0,"Centre, Alabama",1164314017.0,C
Alabama,East South Central,5074296.0,"Centreville, Alabama",1172134285.0,C
Alabama,East South Central,5074296.0,"Chatom, Alabama",1159488446.0,C
Alabama,East South Central,5074296.0,"Chelsea, Alabama",1165539092.0,C
Alabama,East South Central,5074296.0,"Cherokee, Alabama",1166017755.0,C
Alabama,East South Central,5074296.0,"Chickasaw, Alabama",1165539195.0,C
Alabama,East South Central,5074296.0,"Childersburg, Alabama",1165539227.0,GA
Alabama,East South Central,5074296.0,"Citronelle, Alabama",1165539457.0,C
Alabama,East South Central,5074296.0,"Clanton, Alabama",1158612343.0,GA
Alabama,East South Central,5074296.0,"Clay, Alabama",1177621993.0,C
Alabama,East South Central,5074296.0,"Clayhatchee, Alabama",1166018079.0,Start
Alabama,East South Central,5074296.0,"Clayton, Alabama",1155236230.0,C
Alabama,East South Central,5074296.0,"Cleveland, Alabama",1168466910.0,C
Alabama,East South Central,5074296.0,"Clio, Alabama",1165644511.0,Start
Alabama,East South Central,5074296.0,"Coaling, Alabama",1166018304.0,C
Alabama,East South Central,5074296.0,"Coffee Springs, Alabama",1166018326.0,Start
Alabama,East South Central,5074296.0,"Coffeeville, Alabama",1166029689.0,C
Alabama,East South Central,5074296.0,"Coker, Alabama",1166018360.0,Start
Alabama,East South Central,5074296.0,"Collinsville, Alabama",1177947751.0,C
Alabama,East South Central,5074296.0,"Colony, Alabama",1166018463.0,GA
Alabama,East South Central,5074296.0,"Columbia, Alabama",1166018475.0,C
Alabama,East South Central,5074296.0,"Columbiana, Alabama",1151357569.0,C
Alabama,East South Central,5074296.0,"Coosada, Alabama",1172561590.0,C
Alabama,East South Central,5074296.0,"Cordova, Alabama",1165645181.0,GA
Alabama,East South Central,5074296.0,"Cottonwood, Alabama",1096812941.0,C
Alabama,East South Central,5074296.0,"County Line, Alabama",1166018950.0,Start
Alabama,East South Central,5074296.0,"Courtland, Alabama",1157580326.0,GA
Alabama,East South Central,5074296.0,"Cowarts, Alabama",1166019003.0,C
Alabama,East South Central,5074296.0,"Creola, Alabama",1139764613.0,GA
Alabama,East South Central,5074296.0,"Crossville, Alabama",1166066155.0,C
Alabama,East South Central,5074296.0,"Cuba, Alabama",1175879685.0,C
Alabama,East South Central,5074296.0,"Cullman, Alabama",1180017307.0,B
Alabama,East South Central,5074296.0,"Cusseta, Alabama",1172824345.0,Start
Alabama,East South Central,5074296.0,"Dadeville, Alabama",1158607851.0,C
Alabama,East South Central,5074296.0,"Daleville, Alabama",1154496305.0,GA
Alabama,East South Central,5074296.0,"Daphne, Alabama",1165646156.0,FA
Alabama,East South Central,5074296.0,"Dauphin Island, Alabama",1174226588.0,B
Alabama,East South Central,5074296.0,"Daviston, Alabama",1166066473.0,C
Alabama,East South Central,5074296.0,"Dayton, Alabama",1166066487.0,C
Alabama,East South Central,5074296.0,"Deatsville, Alabama",1166066515.0,C
Alabama,East South Central,5074296.0,"Decatur, Alabama",1178063438.0,C
Alabama,East South Central,5074296.0,"Demopolis, Alabama",1161394946.0,B
Alabama,East South Central,5074296.0,"Detroit, Alabama",1166066756.0,Start
Alabama,East South Central,5074296.0,"Dodge City, Alabama",1166066982.0,Start
Alabama,East South Central,5074296.0,"Dora, Alabama",1165647022.0,C
Alabama,East South Central,5074296.0,"Dothan, Alabama",1179231968.0,B
Alabama,East South Central,5074296.0,"Double Springs, Alabama",1159024876.0,C
Alabama,East South Central,5074296.0,"Douglas, Alabama",1166067023.0,GA
Alabama,East South Central,5074296.0,"Dozier, Alabama",1096813187.0,Start
Alabama,East South Central,5074296.0,"Dutton, Alabama",1166067175.0,C
Alabama,East South Central,5074296.0,"East Brewton, Alabama",1165647609.0,C
Alabama,East South Central,5074296.0,"Eclectic, Alabama",1145048302.0,C
Alabama,East South Central,5074296.0,"Edwardsville, Alabama",1166067508.0,C
Alabama,East South Central,5074296.0,"Elba, Alabama",1163400900.0,C
Alabama,East South Central,5074296.0,"Elberta, Alabama",1175895043.0,C
Alabama,East South Central,5074296.0,"Eldridge, Alabama",1178177223.0,Start
Alabama,East South Central,5074296.0,"Elkmont, Alabama",1176555126.0,C
Alabama,East South Central,5074296.0,"Elmore, Alabama",1166067658.0,C
Alabama,East South Central,5074296.0,"Emelle, Alabama",1158753175.0,C
Alabama,East South Central,5074296.0,"Enterprise, Alabama",1160273773.0,C
Alabama,East South Central,5074296.0,"Epes, Alabama",1166067751.0,C
Alabama,East South Central,5074296.0,"Ethelsville, Alabama",1166067848.0,Start
Alabama,East South Central,5074296.0,"Eufaula, Alabama",1160493671.0,GA
Alabama,East South Central,5074296.0,"Eutaw, Alabama",1158611853.0,C
Alabama,East South Central,5074296.0,"Eva, Alabama",1166067877.0,GA
Alabama,East South Central,5074296.0,"Evergreen, Conecuh County, Alabama",1158611789.0,C
Alabama,East South Central,5074296.0,"Excel, Alabama",1166067942.0,C
Alabama,East South Central,5074296.0,"Fairfield, Alabama",1177239572.0,C
Alabama,East South Central,5074296.0,"Fairhope, Alabama",1173963070.0,C
Alabama,East South Central,5074296.0,"Fairview, Alabama",1166068021.0,C
Alabama,East South Central,5074296.0,"Falkville, Alabama",1166068054.0,GA
Alabama,East South Central,5074296.0,"Faunsdale, Alabama",1167428050.0,GA
Alabama,East South Central,5074296.0,"Fayette, Alabama",1142947111.0,C
Alabama,East South Central,5074296.0,"Five Points, Alabama",1166068289.0,C
Alabama,East South Central,5074296.0,"Flomaton, Alabama",1166244039.0,C
Alabama,East South Central,5074296.0,"Florala, Alabama",1166068321.0,C
Alabama,East South Central,5074296.0,"Florence, Alabama",1178304592.0,C
Alabama,East South Central,5074296.0,"Foley, Alabama",1166414056.0,C
Alabama,East South Central,5074296.0,"Forkland, Alabama",1166068466.0,C
Alabama,East South Central,5074296.0,"Fort Deposit, Alabama",1177020476.0,C
Alabama,East South Central,5074296.0,"Fort Payne, Alabama",1172551841.0,GA
Alabama,East South Central,5074296.0,"Franklin, Alabama",1166068620.0,GA
Alabama,East South Central,5074296.0,"Frisco City, Alabama",1166068863.0,C
Alabama,East South Central,5074296.0,"Fruithurst, Alabama",1166068877.0,Start
